led1.x,led1.y,led2.x,led2.y,led3.x,led3.y,led4.x,led4.y,temperatura,tempo
93.1761926369,500.312604305,93.6112774617,155.854691307,322.421447201,156.97575206,323.933864802,499.355813609,25,427.890625954
93.1934348724,500.336595442,93.6184806673,155.836178998,322.424509672,156.974809107,323.936946564,499.363646855,25,427.92442894
93.179649951,500.337386587,93.6097164314,155.837239413,322.428097591,156.973985407,323.925176964,499.365275173,25,427.962790012
93.1765758335,500.355701272,93.6112758758,155.843545979,322.435501803,156.953926228,323.927483586,499.357321592,25,428.032397985
93.1965471162,500.325454163,93.607343133,155.85607227,322.436227366,156.972517627,323.939538367,499.36459297,25,428.077280045
93.1851986792,500.334432495,93.6012000325,155.853939039,322.44563029,156.950812965,323.925721503,499.344214437,25,428.113036871
93.186177767,500.339184874,93.6145096706,155.83622858,322.435415321,156.934697365,323.924906508,499.364684972,25,428.147233963
93.1826679129,500.314656132,93.6280245181,155.839852785,322.424147909,156.956515253,323.947839557,499.351827301,25,428.181175947
93.2021375643,500.329055444,93.6083381809,155.855871712,322.449603724,156.959625981,323.93525099,499.35242743,25,428.215117931
93.1756728975,500.316728239,93.6108306517,155.856524702,322.436079115,156.950854205,323.934011776,499.358866141,25,428.249206066
93.1724705615,500.329837916,93.6233994772,155.849900817,322.418271243,156.965176406,323.931458512,499.350135897,25,428.285005093
93.1676627788,500.349562523,93.6066969127,155.844287576,322.436299118,156.965483099,323.929284185,499.354033939,25,428.320251942
93.1842307208,500.337297677,93.6117197765,155.836216107,322.438718465,156.947248352,323.943984164,499.360310242,25,428.354573011
93.1789771027,500.334277477,93.6082802178,155.853164137,322.443694228,156.977709932,323.94113322,499.347887426,25,428.388731003
93.1660821447,500.346989263,93.6102315565,155.85343054,322.413696063,156.967606533,323.938119993,499.3418979,25,428.423290014
93.1877580137,500.345731796,93.6138675779,155.865093017,322.431410786,156.980607779,323.942836582,499.366086793,25,428.457506895
93.1748938963,500.329930535,93.6130389955,155.842600295,322.434078081,156.955568121,323.927271535,499.360609953,25,428.494464874
93.1997300965,500.332176678,93.6135070338,155.87127313,322.442335221,156.954290663,323.928137939,499.356769391,25,428.528070927
93.1941300048,500.326400357,93.6202452978,155.873220128,322.429284947,156.961214397,323.941640732,499.345184345,25,428.591461897
93.1830828518,500.330938426,93.6180882827,155.850521918,322.433687739,156.988265721,323.939311483,499.363094848,25,428.631179094
93.1739909556,500.324162553,93.6012939897,155.859950986,322.425858408,156.948448014,323.929903084,499.36639959,25,428.668087959
93.186077969,500.319291202,93.6277813101,155.857467765,322.435461065,156.958093783,323.930593986,499.353886991,25,428.702536106
93.1823867252,500.339525968,93.6299367408,155.851683929,322.44647555,156.967093041,323.930974815,499.372616849,25,428.736490011
93.1897409304,500.336963826,93.6051262324,155.837007166,322.428269068,156.97521615,323.938568514,499.360502236,25,428.770570993
93.1908510218,500.332675207,93.6128276036,155.839716298,322.433178755,156.965491058,323.938487574,499.358026096,25,428.806506872
93.1742176904,500.335963534,93.6036100137,155.859777355,322.428430934,156.968039108,323.937800982,499.375452629,25,428.840759993
93.1834613681,500.318937362,93.6177594962,155.852777183,322.418443643,156.969412332,323.935370565,499.346951275,25,428.875042915
93.1849240155,500.322346773,93.6179188149,155.85282101,322.4345857,156.96819413,323.912296129,499.344881055,25,428.909077883
93.1830563147,500.338764749,93.6140498102,155.852033852,322.43875711,156.968165086,323.944076833,499.342724714,25,428.945343971
93.1859222511,500.330874836,93.6096030322,155.854203627,322.421861884,156.947922054,323.936257536,499.375502534,25,428.97930789
93.1936798716,500.331031564,93.6209755272,155.84034309,322.447942192,156.962688301,323.935253998,499.362639034,25,429.013384104
93.196588613,500.322485842,93.6080863597,155.842860623,322.439177404,156.951537198,323.928635941,499.364671562,25,429.047419071
93.1736247514,500.367037308,93.612777728,155.84493166,322.433405064,156.972525339,323.92817506,499.355249954,25,429.081757069
93.1964967286,500.323172636,93.6093446483,155.868083862,322.438503991,156.982205251,323.919969789,499.347383271,25,429.132966042
93.1776457999,500.346024363,93.605433977,155.840779201,322.449519602,156.95038403,323.926954785,499.356229482,25,429.167390108
93.1903819756,500.332696835,93.6132695697,155.862201772,322.419899534,156.961017406,323.930817029,499.363603135,25,429.200951099
93.1940037932,500.334318293,93.6215810064,155.869193191,322.416221346,156.977964243,323.928725483,499.365270494,25,429.23478508
93.1788184005,500.34878723,93.5990573159,155.860190096,322.446471811,156.965804946,323.936568659,499.36306186,25,429.270821095
93.1899121131,500.333170665,93.6072326481,155.834359888,322.433628214,156.980221092,323.936218556,499.357807675,25,429.309376001
93.1865918591,500.328942207,93.6237309033,155.858291542,322.437721042,156.970555426,323.928598814,499.3557531,25,429.343457937
93.2002318075,500.328695644,93.6139254074,155.86265536,322.419892421,156.96062516,323.953643998,499.341081426,25,429.377405882
93.1761836716,500.319822432,93.6116189929,155.844865395,322.427704572,156.978876648,323.937920535,499.341980191,25,429.410959959
93.1739698648,500.356948379,93.6182833599,155.854390624,322.447441968,156.957218589,323.929572917,499.363089192,25,429.44460392
93.1719308907,500.330930251,93.6146931313,155.890452733,322.413755329,156.966907239,323.939770227,499.365537714,25,429.479192972
93.1968529425,500.347248664,93.5966936533,155.849335002,322.433444675,156.971501831,323.942491958,499.369945943,25,429.513864994
93.1878886202,500.345011171,93.6082219914,155.838977568,322.423347968,156.967794034,323.924117172,499.353222201,25,429.547502995
93.1723465511,500.344098286,93.6205775629,155.8558944,322.427331192,156.954585279,323.942998208,499.363512202,25,429.58375001
93.1720091423,500.33788453,93.6028276697,155.863180589,322.429195669,156.957869927,323.936153093,499.365067947,25,429.61729908
93.1829069819,500.337887524,93.6226544323,155.838578505,322.444625029,156.958734635,323.945271022,499.354000131,25,429.651067972
93.1787015378,500.337497412,93.626150011,155.850504786,322.42474614,156.970439255,323.938992921,499.374497591,25,429.684674978
93.2033890764,500.346747469,93.6159882434,155.863358838,322.425225219,156.967111479,323.937565561,499.369896153,25,429.750860929
93.182733484,500.34226011,93.6108118322,155.851863577,322.430656204,156.960691869,323.945673953,499.374763409,25,429.796905041
93.1892298067,500.333743805,93.6038772669,155.852919139,322.432909625,156.969386908,323.93656945,499.371558753,25,429.831156015
93.1718419737,500.339539407,93.6240634809,155.844312202,322.440756406,156.950829173,323.940081124,499.37796219,25,429.86502099
93.1672605507,500.338734789,93.6037876276,155.847888211,322.431009719,156.973333853,323.928519332,499.359375289,25,429.899631023
93.1695447097,500.34175822,93.6143657549,155.856373956,322.431436251,156.969572792,323.939143322,499.362113521,25,429.933561087
93.187872053,500.318760922,93.6287582155,155.859727605,322.419774641,156.966445584,323.921585569,499.345873588,25,430.000619888
93.1806431027,500.330705001,93.6263593941,155.840154488,322.443485591,156.966176668,323.94083708,499.357216522,25,430.040553093
93.1834480114,500.334183255,93.5975951678,155.841290027,322.417564234,156.97111226,323.922487604,499.360276887,25,430.074928045
93.1822867595,500.335533282,93.6038609116,155.853559408,322.436454104,156.940691514,323.913976646,499.359780923,25,430.108804941
93.1631242111,500.343606173,93.6002172273,155.853930404,322.448198412,156.952261647,323.931564156,499.357963357,25,430.142623901
93.1891955755,500.334432966,93.6008739478,155.855868291,322.435081844,156.949919674,323.927538726,499.358025201,25,430.178164005
93.1795478996,500.332271813,93.613389582,155.854068414,322.440540114,156.96196671,323.925978917,499.370143815,25,430.214984894
93.1746286595,500.33370837,93.6044411358,155.85255018,322.433383977,156.962690212,323.940951482,499.357952405,25,430.248791933
93.18293822,500.337304661,93.6229811326,155.846814008,322.430862261,156.950832407,323.938026515,499.36753212,25,430.283941031
93.1663912133,500.347914476,93.6170290384,155.858920446,322.427739379,156.954711565,323.922338521,499.354464731,25,430.319140911
93.1794361597,500.311500693,93.6264933625,155.845156824,322.441455266,156.970045222,323.936228682,499.346639395,25,430.352984905
93.1910966541,500.34193216,93.6276001043,155.879276747,322.436800147,156.973073684,323.918969819,499.353449382,25,430.386635065
93.1762505657,500.350307224,93.5991968311,155.847829188,322.44550804,156.968710172,323.934686816,499.365253853,25,430.42303896
93.1911406498,500.316994107,93.6163009227,155.841614453,322.438642573,156.969190124,323.925602031,499.357802113,25,430.45658493
93.1891574496,500.328494124,93.6185490771,155.849561924,322.444497338,156.94582974,323.941670731,499.374318342,25,430.490302086
93.1744652786,500.333610951,93.6186502803,155.848902047,322.416253612,156.963657436,323.939715823,499.364846788,25,430.524065971
93.2010891331,500.330358088,93.6224714557,155.838284211,322.427066216,156.967839366,323.942679091,499.360678305,25,430.558382988
93.1536282301,500.329277851,93.6084459151,155.864852089,322.428528773,156.97860851,323.935047992,499.366624127,25,430.59434104
93.1699246368,500.341349177,93.6127524224,155.842248929,322.422467461,156.965792699,323.9279055,499.369197278,25,430.627961874
93.1657868698,500.330492211,93.6081461187,155.844202454,322.438612433,156.95311655,323.946407667,499.369081445,25,430.661331892
93.1925745238,500.341309424,93.6052034435,155.847889263,322.427608475,156.972930508,323.949990052,499.371351828,25,430.69481492
93.1630313139,500.35089177,93.6012566866,155.830350625,322.437962632,156.971065119,323.941713596,499.364411462,25,430.728295088
93.1722757394,500.337039821,93.6131025118,155.851865546,322.425423189,156.97060908,323.924689619,499.360784409,25,430.766172886
93.1916059094,500.330598809,93.6142850752,155.860436525,322.427734961,156.950493874,323.936928974,499.354417644,25,430.800915956
93.1541824961,500.347867281,93.6051190271,155.837827258,322.425929128,156.963234945,323.94107647,499.358248925,25,430.834565878
93.1750282762,500.336766374,93.6037868081,155.853469943,322.435939095,156.960062207,323.936142909,499.367366574,25,430.867980003
93.1768527441,500.3275114,93.6195125513,155.861831451,322.419426026,156.973044683,323.919128148,499.358565385,25,430.901515007
93.170291778,500.332400212,93.6029194441,155.852357598,322.433026605,156.972542002,323.94197828,499.36625491,25,430.96519208
93.1947758001,500.33863298,93.6004415121,155.846520646,322.432630835,156.96412629,323.931889835,499.365621965,25,431.02658391
93.1746685504,500.329829777,93.5982894073,155.843817183,322.437234656,156.961636148,323.931847657,499.356330453,25,431.072551012
93.1814267256,500.342036934,93.6027320266,155.848367383,322.440216728,156.963027405,323.93729296,499.372373943,25,431.110419989
93.1911349542,500.334538478,93.6141471461,155.843443144,322.428159301,156.969504952,323.941380888,499.355721439,25,431.168447971
93.1813122086,500.316462432,93.6165103763,155.856110437,322.417608224,156.968250249,323.934604112,499.351600543,25,431.205904007
93.1769888512,500.328493288,93.6045219044,155.84437453,322.430458821,156.969986267,323.937156644,499.350547874,25,431.240006924
93.1871043952,500.326183938,93.6041502674,155.856034907,322.437968507,156.969991844,323.930397091,499.367889714,25,431.274445057
93.1762273014,500.337515743,93.6239108547,155.847347984,322.421123426,156.961808418,323.934133149,499.349192773,25,431.315526962
93.1909272966,500.328682085,93.6079346655,155.848915547,322.444419156,156.976955465,323.932850622,499.344969536,25,431.349453926
93.1723188243,500.336063901,93.6168260273,155.846297043,322.43216135,156.972446168,323.935863169,499.363603553,25,431.415822029
93.1840419059,500.330308301,93.6003081577,155.84065623,322.433092519,156.967892353,323.923115062,499.353471256,25,431.460169077
93.169618984,500.361508365,93.6046397111,155.839651093,322.41372674,156.938842297,323.928966908,499.359352828,25,431.524692059
93.1855682157,500.33198304,93.6096877967,155.845244577,322.435233777,156.958108728,323.928673832,499.345882749,25,431.55926609
93.1761397976,500.340929939,93.6181167871,155.845707204,322.433082992,156.955583145,323.945793276,499.379402981,25,431.594165087
93.1788862604,500.324057795,93.6086581694,155.84476007,322.437348583,156.969697021,323.936460277,499.359750076,25,431.629049063
93.1597516835,500.336973283,93.5989631157,155.857055487,322.433588604,156.960458165,323.939402684,499.358198983,25,431.664676905
93.1927879777,500.358000847,93.5922112461,155.846164815,322.432529414,156.964756297,323.943285352,499.367548285,25,431.699649096
93.1762256154,500.338680943,93.6012153034,155.846483365,322.422205236,156.969077005,323.932913924,499.363767521,25,431.73585701
93.1839520488,500.325626231,93.6078290918,155.839388875,322.43469985,156.967570044,323.941128489,499.370554581,25,431.770768881
93.176817325,500.340207466,93.6169697553,155.82918547,322.436554393,156.942402004,323.925668931,499.368939521,25,431.80634594
93.1826199621,500.345444927,93.6011271819,155.838730751,322.43745592,156.962895022,323.926270702,499.359164043,25,431.840660095
93.1718111335,500.340938197,93.6084814586,155.837437051,322.426796789,156.951940302,323.935967777,499.374285028,25,431.874340057
93.1818025635,500.323667466,93.6048249048,155.851537308,322.434439695,156.960112303,323.930562841,499.353920101,25,431.910371065
93.1911489954,500.329841117,93.6216418319,155.842737503,322.416604206,156.948625247,323.942494474,499.367616895,25,431.959449053
93.1777875282,500.32157196,93.6109507984,155.856338766,322.448111216,156.962088675,323.941388361,499.350221577,25,431.996254921
93.1771182061,500.344105645,93.6132487635,155.8512508,322.436326737,156.952608306,323.934641146,499.363750515,25,432.030734062
93.1723930596,500.342351891,93.6004579459,155.847591224,322.412519283,156.961567411,323.944905602,499.365899713,25,432.065452099
93.1763029378,500.334216334,93.6129425199,155.854721068,322.435971294,156.947095554,323.935853316,499.37221765,25,432.103168011
93.1698091501,500.330819756,93.6079936189,155.841759379,322.427119523,156.977803099,323.93663238,499.346941415,25,432.136913061
93.1758979461,500.337307144,93.5876861927,155.859436665,322.44887729,156.952608918,323.921229094,499.368617305,25,432.170552969
93.1790572254,500.336272218,93.6224012444,155.854081644,322.435401391,156.967356811,323.923142993,499.36053554,25,432.225871086
93.1853350678,500.341796192,93.598550703,155.848555264,322.428823739,156.963612765,323.934056403,499.350039386,25,432.267114878
93.1769487136,500.328959369,93.6204306717,155.826231855,322.421895838,156.974341027,323.92451193,499.370616916,25,432.307127953
93.1801676985,500.334032972,93.6003331538,155.853697427,322.432593925,156.951411097,323.941846989,499.374383382,25,432.34059906
93.1759307298,500.333893086,93.6154086026,155.85474486,322.418149723,156.969614239,323.940054201,499.368378023,25,432.37449193
93.1861906516,500.333772213,93.6131830685,155.832820137,322.426206125,156.970077765,323.950385761,499.36293343,25,432.408013105
93.1804435267,500.336222475,93.607546882,155.859269316,322.443930463,156.95361961,323.938597402,499.368991532,25,432.472891092
93.1818349255,500.337804818,93.6295537322,155.855619623,322.42660825,156.957299839,323.924917248,499.367314845,25,432.537401915
93.1856558151,500.333896555,93.6052687427,155.847813616,322.415224022,156.961641555,323.919145028,499.363795479,25,432.575061083
93.1885696746,500.328189073,93.6074354817,155.843773315,322.423292438,156.971876155,323.936482448,499.370524264,25,432.60886693
93.1886756845,500.336337051,93.6198929243,155.847727295,322.422364254,156.962583118,323.932438463,499.368513729,25,432.642843962
93.1932953813,500.318395555,93.5985798196,155.853403567,322.425541674,156.965150058,323.937713298,499.334176786,25,432.676896095
93.1887753064,500.327286754,93.6143430607,155.853273988,322.410037223,156.95004483,323.93567924,499.359283374,25,432.710890055
93.1751086293,500.334262471,93.6072217871,155.8404142,322.413116527,156.961440129,323.938778615,499.366311674,25,432.74653101
93.1859926479,500.334824217,93.6271171261,155.867449497,322.432301782,156.962049986,323.935970056,499.362614499,25,432.78151989
93.1710724936,500.334848987,93.608315084,155.842544225,322.427240252,156.970909325,323.944951584,499.360821751,25,432.816601038
93.1872157117,500.32233024,93.5985170177,155.861053309,322.438789056,156.951960001,323.934032003,499.348656302,25,432.850967884
93.1669784731,500.334949104,93.5842919279,155.855739048,322.419968226,156.954079115,323.94755804,499.365353473,25,432.884597063
93.1752912831,500.348716085,93.6155125278,155.871420827,322.424122838,156.968191974,323.943564406,499.354546682,25,432.918536901
93.1693908491,500.345657625,93.6054315828,155.835490211,322.412266957,156.969567474,323.941272823,499.363437949,25,432.953990936
93.1679539315,500.330983787,93.6022362124,155.837066713,322.43735906,156.942915275,323.947150772,499.349132831,25,432.994424105
93.1853632061,500.326579612,93.5956037727,155.835816839,322.439335487,156.94894621,323.933708105,499.347899195,25,433.029881001
93.1859758857,500.347570543,93.6056680135,155.850414249,322.434734449,156.957318542,323.930403972,499.363994805,25,433.064253092
93.1767803672,500.333985286,93.6094795471,155.842981732,322.438515002,156.969969583,323.946790016,499.365434833,25,433.097919941
93.1691557321,500.342110631,93.6127179419,155.836887006,322.420959949,156.969261071,323.93988991,499.377657351,25,433.131829977
93.1561737478,500.350902765,93.6092677678,155.845438824,322.422390611,156.976992882,323.932727503,499.374018653,25,433.168209076
93.1793484932,500.342881912,93.6087363784,155.85433843,322.423554129,156.94687917,323.93903197,499.360673459,25,433.205442905
93.1785455042,500.346976233,93.6038826582,155.860164623,322.420940986,156.967296441,323.927385137,499.357726456,25,433.23962307
93.1888356943,500.330063378,93.6148310715,155.846094,322.430334325,156.953258888,323.939579629,499.363429095,25,433.274157047
93.1650913732,500.347392866,93.6076374778,155.838714226,322.444774707,156.938650244,323.935776412,499.362031953,25,433.308244944
93.1971913983,500.322877167,93.6015493589,155.847996948,322.430781911,156.953027009,323.937925973,499.366730859,25,433.343719006
93.1981320716,500.319447435,93.6171536859,155.84296078,322.430419888,156.954200325,323.929890498,499.35953514,25,433.378123999
93.155113998,500.333702462,93.6076751179,155.844019283,322.422896828,156.962897811,323.935164387,499.365205343,25,433.43303299
93.1848974232,500.34471439,93.6096971465,155.851520733,322.429370824,156.955137146,323.941975288,499.375707419,25,433.472145081
93.169079014,500.333962108,93.6148524934,155.855314484,322.424905717,156.973676981,323.930182283,499.364052162,25,433.506000042
93.1653205332,500.340753559,93.6121719327,155.842033727,322.444539015,156.961505726,323.927102408,499.361235115,25,433.569005966
93.1871447861,500.331823482,93.6053017314,155.844146606,322.425781614,156.959353509,323.933893435,499.361205772,25,433.611888885
93.1680002454,500.335104792,93.595769784,155.853899461,322.431730363,156.951836297,323.931902969,499.355693496,25,433.674585104
93.1814584312,500.338693046,93.6021110814,155.853747145,322.433257477,156.938870368,323.944301336,499.363613618,25,433.709268093
93.182473564,500.341542536,93.5972164889,155.838806688,322.432522756,156.962260602,323.927183472,499.370305289,25,433.771672964
93.167752408,500.336035668,93.6063896121,155.854899587,322.414635882,156.957608174,323.938538166,499.367305902,25,433.815862894
93.1761236295,500.349268197,93.6086624124,155.863075377,322.427469034,156.965243194,323.935949685,499.357142045,25,433.853748083
93.1821081987,500.327826136,93.6155580534,155.841414314,322.420076112,156.966633255,323.929639164,499.353271515,25,433.912224054
93.1834800167,500.332105858,93.6105968307,155.85958486,322.436797196,156.965746714,323.928166397,499.351700776,25,433.953433037
93.1745408898,500.338031217,93.6166287386,155.842263011,322.424855834,156.956958955,323.932905164,499.360752172,25,433.988629103
93.1786190627,500.340791015,93.6161467805,155.84626045,322.429656737,156.964044986,323.938579892,499.366395164,25,434.022521973
93.1909559408,500.318964258,93.6155180859,155.852848829,322.413316683,156.952967605,323.929748514,499.363017086,25,434.060977936
93.1879988435,500.322194096,93.6194149519,155.852577638,322.407580564,156.969024264,323.942108114,499.350162514,25,434.094964981
93.1826201265,500.336202216,93.6043975546,155.859483585,322.427944984,156.953328936,323.926618327,499.365223573,25,434.129211903
93.177993056,500.336052853,93.5841330169,155.836992228,322.42634336,156.958281028,323.920134839,499.357480158,25,434.16293788
93.1907174899,500.34272845,93.6013744394,155.842365561,322.429671192,156.95247373,323.938420875,499.370316448,25,434.197006941
93.1682499916,500.337097946,93.6023068551,155.864002226,322.432375214,156.967675339,323.93150424,499.366834649,25,434.231781006
93.173129414,500.331244122,93.6075875925,155.852679163,322.423477122,156.958811679,323.939206153,499.369471574,25,434.266236067
93.1683289323,500.35472657,93.606411562,155.85392459,322.415591821,156.974079819,323.932141355,499.360162095,25,434.300689936
93.1722267905,500.331254104,93.5895964399,155.850999073,322.440038096,156.9583584,323.929800205,499.362747968,25,434.337174892
93.1660101726,500.352994411,93.6046082751,155.847914661,322.426770978,156.968104678,323.944263209,499.358607391,25,434.370809078
93.1750432186,500.329652917,93.6189360474,155.853587963,322.426923116,156.952876828,323.951337933,499.372364914,25,434.404772997
93.172144232,500.321174325,93.6065838025,155.841139645,322.434302989,156.945648582,323.938922309,499.357893539,25,434.438857079
93.1833895382,500.335328377,93.6054233243,155.855872505,322.437079883,156.954074504,323.944376059,499.36324496,25,434.472585917
93.1854278352,500.316917279,93.598927336,155.858239209,322.427107266,156.96063246,323.929602934,499.35165045,25,434.511445999
93.1828499679,500.335244384,93.6008370672,155.850422764,322.42678197,156.95567726,323.931758519,499.358416027,25,434.545199871
93.190833572,500.325415739,93.6107240894,155.861067427,322.428785862,156.974718472,323.929121407,499.346560658,25,434.578442097
93.1653795595,500.332770112,93.6091812795,155.861898919,322.436140933,156.958185686,323.927238657,499.357687813,25,434.612025023
93.1698212755,500.338874157,93.616528007,155.851974552,322.421942882,156.963351061,323.931781647,499.359461912,25,434.645742893
93.1713086602,500.346177622,93.5990575579,155.842925218,322.43329992,156.954715759,323.927670908,499.356792237,25,434.713066101
93.1886444182,500.31920346,93.6077686348,155.868637334,322.42842133,156.951342222,323.920853439,499.351646144,25,434.761713028
93.1741566829,500.346082928,93.6059551687,155.856336613,322.439487248,156.964191159,323.933460349,499.363948388,25,434.824806929
93.1874741435,500.344503347,93.597242126,155.852481638,322.426561601,156.960510253,323.928975037,499.351780684,25,434.880156994
93.1671450729,500.326942992,93.5984900378,155.849929262,322.423826545,156.975965135,323.93247523,499.365699203,25,434.944525003
93.1740304328,500.344906829,93.6318871956,155.850256698,322.444577821,156.957752425,323.930503961,499.364874106,25,434.987411022
93.1686213387,500.337267223,93.6148235895,155.852623511,322.411562596,156.954016754,323.919092006,499.358466453,25,435.024719
93.1739708059,500.343725886,93.6154897207,155.848856992,322.410592332,156.968777763,323.917475935,499.363690265,25,435.058511972
93.1774117344,500.337799281,93.5974180155,155.846314554,322.426677682,156.961010011,323.926256988,499.356684031,25,435.095757008
93.1803689564,500.333034741,93.6091008763,155.85464772,322.429449006,156.957205372,323.939243175,499.350167311,25,435.131686926
93.1962577265,500.31039753,93.6248202741,155.849325758,322.420647225,156.950482524,323.92581761,499.356374909,25,435.166069984
93.1751279935,500.350344946,93.6048038664,155.852301507,322.429355731,156.96647382,323.928771206,499.350732209,25,435.200404882
93.195554226,500.340117051,93.6104116319,155.849227424,322.429917191,156.965599504,323.928941075,499.362216971,25,435.234762907
93.173792524,500.342540962,93.5975034085,155.860602552,322.431233494,156.957204865,323.921742643,499.367175544,25,435.269315958
93.1848934191,500.325858451,93.6047800404,155.865211891,322.404879912,156.958918781,323.938236858,499.348266314,25,435.306608915
93.1624489708,500.342946804,93.6129021027,155.851637921,322.432689911,156.965062548,323.924861121,499.369797998,25,435.342813969
93.187156839,500.344169217,93.5988198633,155.864476658,322.434331944,156.958640543,323.929914226,499.361503422,25,435.377289057
93.168113209,500.338719346,93.6018518672,155.841876992,322.432833216,156.959075418,323.937916522,499.352111134,25,435.411491871
93.1718143543,500.328326296,93.6039394468,155.834639562,322.430116235,156.970852901,323.93480283,499.347397256,25,435.445616961
93.1813352203,500.332572493,93.6016521743,155.85320824,322.422502853,156.955917685,323.931366235,499.349950453,25,435.511461973
93.1909089515,500.350777655,93.6058418127,155.847711233,322.417131708,156.971190618,323.941937795,499.359187567,25,435.579609871
93.1778854784,500.322377636,93.5930309672,155.838863706,322.436834267,156.966706582,323.937070076,499.370632513,25,435.646645069
93.1650102329,500.336943608,93.6209385025,155.856422881,322.441030293,156.957346944,323.925860021,499.352639627,25,435.693495989
93.1894470465,500.32566894,93.6196563275,155.855113566,322.433377032,156.948882282,323.933649451,499.354522015,25,435.733380079
93.1828172334,500.334126743,93.6064677474,155.844996801,322.43823507,156.969263765,323.931815629,499.36303613,25,435.767411947
93.1740713866,500.336926544,93.6064877957,155.842645952,322.431103776,156.970727616,323.925760522,499.348127097,25,435.801030874
93.1721825545,500.336074014,93.59471416,155.844708775,322.439014051,156.953520788,323.937268008,499.368855863,25,435.837231874
93.1962552022,500.336119075,93.6181988199,155.848849952,322.434830531,156.961373456,323.928815935,499.372359117,25,435.87106204
93.1913655452,500.312850924,93.6210076006,155.86055904,322.426764093,156.962168182,323.935108803,499.345322931,25,435.904663086
93.1862004478,500.325380177,93.614113683,155.847128049,322.415523106,156.959249555,323.917918052,499.353338872,25,435.939200878
93.1753112542,500.334403557,93.6111653746,155.862531404,322.426035473,156.951853647,323.936398719,499.360052725,25,435.974518061
93.1781009782,500.343501825,93.6212201891,155.85477431,322.434800972,156.967206274,323.939245301,499.364936241,25,436.010715008
93.165967592,500.335841206,93.6031169133,155.849158981,322.434632407,156.947934765,323.941326179,499.354340572,25,436.045825005
93.1942184023,500.341204819,93.6170860255,155.852856792,322.426004657,156.964877501,323.942391396,499.364543563,25,436.079716921
93.174490174,500.310179298,93.6207867174,155.842759473,322.427749688,156.966962312,323.92746083,499.349468187,25,436.113633871
93.1805590705,500.343668085,93.6245812687,155.850175453,322.427501216,156.959049361,323.932639526,499.366314787,25,436.149749041
93.1863008657,500.333668157,93.5969561503,155.85123786,322.4242677,156.963175633,323.928829881,499.369660251,25,436.187572956
93.1857118748,500.320810064,93.6133091558,155.840350133,322.434865663,156.953280913,323.929537704,499.366630069,25,436.222640991
93.1816285878,500.330138581,93.612652982,155.847989356,322.419515926,156.957384899,323.936198035,499.37616125,25,436.257214069
93.1804780785,500.33432671,93.6035565877,155.854639406,322.438931816,156.952533427,323.949779744,499.363460748,25,436.291095972
93.1930965199,500.336075707,93.617189302,155.842140722,322.418108458,156.951254812,323.933579719,499.379243609,25,436.327986002
93.1784090874,500.342837763,93.588319629,155.836073372,322.409661749,156.959793881,323.931547391,499.363150219,25,436.364099979
93.1757200263,500.332240885,93.6158963881,155.842726307,322.444991294,156.969107034,323.939062711,499.358514834,25,436.398793936
93.185619156,500.318393209,93.6131657247,155.851933333,322.40175688,156.964763861,323.930741672,499.354203378,25,436.465054035
93.1717737296,500.339930201,93.5969553609,155.841639937,322.431734399,156.965448361,323.939787717,499.353667173,25,436.509650946
93.1679168098,500.358141468,93.5960621109,155.844523847,322.427026102,156.940598976,323.941847438,499.36301029,25,436.572352886
93.1820586747,500.348839848,93.5988380193,155.847592448,322.433941652,156.968817325,323.928474122,499.352554221,25,436.640583038
93.1815266934,500.331658554,93.5956080151,155.832596416,322.415874065,156.974919892,323.936002195,499.368645212,25,436.70775795
93.1783506024,500.344526678,93.6071751213,155.848189644,322.41969511,156.9478971,323.93389238,499.358666248,25,436.751976967
93.1808839652,500.335147775,93.6073444267,155.838406364,322.429489146,156.95873953,323.926178543,499.364621324,25,436.791578054
93.1737307385,500.330997913,93.604202043,155.840358849,322.419235574,156.969937634,323.936904535,499.350161065,25,436.82706809
93.172210795,500.332877778,93.6114428059,155.837189285,322.419854524,156.953773377,323.946278343,499.388537902,25,436.860594034
93.1761733871,500.340380842,93.6032712714,155.848397701,322.416381651,156.96034751,323.923984653,499.359999545,25,436.895029068
93.1869879163,500.324104002,93.6097668601,155.836068837,322.45405037,156.962621101,323.94418606,499.375631486,25,436.929258108
93.1757867207,500.347568318,93.6098566442,155.852704193,322.436387159,156.948587823,323.935953431,499.356950147,25,436.963088036
93.1870770845,500.34620991,93.6081944652,155.855835779,322.42816451,156.947390552,323.945402952,499.370423709,25,436.998877048
93.1755189855,500.333280136,93.5903849565,155.852387181,322.423779521,156.947595506,323.925805498,499.356474833,25,437.036408901
93.1735092714,500.318662793,93.592670499,155.84668848,322.434594864,156.94609546,323.929766271,499.362663141,25,437.079806089
93.1652988945,500.335824377,93.6001602338,155.855336732,322.421551027,156.970138652,323.929596825,499.383117908,25,437.113828897
93.1805363731,500.322640247,93.5982220791,155.853300786,322.434513672,156.957165493,323.922759495,499.368252046,25,437.147634029
93.1557440779,500.332658579,93.6103770833,155.844300659,322.439381997,156.981783665,323.955218044,499.356003253,25,437.181159973
93.1584125772,500.327567355,93.5971042077,155.843495244,322.431002336,156.95590055,323.92949601,499.372996004,25,437.216384888
93.1910006796,500.322258579,93.6189192466,155.852013893,322.422852612,156.951888255,323.923276103,499.354347293,25,437.250159025
